File Name,ok/nok,Modification Date,Dates et heures A1, Reference porteur,Reference flex,Part number 101,Batch number 101,Part number 102,Batch number 102,Part number 103,Batch number 103,Part number 201,Batch number 201,Part number 202,Batch number 202,Part number 203,Batch number 203,Part number LV,Batch number LV,Part number HV,Batch number HV,Dates et heures B1,Soudage 1.1,Soudage 1.2,Soudage 2.1,Soudage 2.2,Soudage 3.1,Soudage 3.2,Soudage 4.1,Soudage 4.2,Soudage 5.1,Soudage 5.2,Soudage 6.1,Soudage 6.2,Soudage 7.1,Soudage 7.2,Soudage 8.1,Soudage 8.2,Soudage 9.1,Soudage 9.2,Dates et heures A11,A11,Dates et heures B2,Collage,B3 dates et heures,Pressage,Dates et heures A21,Test 1,A22 dates et heures,Test 2
ELV036257-4023165.TXT,0221123-0063.txt,2023-12-01,2023/12/01 10:39:58,01,AB12221-603-0H-ELV036257-4023165,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/01 10:42:21,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/01 10:45:58,OK,2023/12/01 10:50:12,OK,2023/12/01 10:50:34,OK,2023/12/01 11:10:17,OK,2023/12/01 11:13:09,OK
ELV036257-4023164.TXT,0221123-0064.txt,2023-12-01,2023/12/01 10:44:20,07,AB12221-603-0H-ELV036257-4023164,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/01 10:45:53,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/01 10:49:33,OK,2023/12/01 10:53:43,OK,2023/12/01 10:54:07,OK,2023/12/01 11:13:09,OK,2023/12/01 11:15:32,OK
ELV036257-4023171.TXT,0221123-0065.txt,2023-12-01,2023/12/01 10:47:54,02,AB12221-603-0H-ELV036257-4023171,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/01 10:49:25,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/01 10:53:05,OK,2023/12/01 10:57:22,OK,2023/12/01 10:57:44,OK,2023/12/01 11:15:32,OK,2023/12/01 11:16:48,OK
ELV036257-4023198.TXT,0221123-0066.txt,2023-12-01,2023/12/01 10:52:21,06,AB12221-603-0H-ELV036257-4023198,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/01 10:53:03,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/01 10:57:30,OK,2023/12/01 11:01:59,OK,2023/12/01 11:02:21,OK,2023/12/01 11:19:37,OK,2023/12/01 11:22:08,OK
ELV036257-4023195.TXT,0221123-0067.txt,2023-12-01,2023/12/01 10:56:58,03,AB12221-603-0H-ELV036257-4023195,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/01 10:57:40,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/01 11:03:45,OK,2023/12/01 11:08:12,OK,2023/12/01 11:08:35,OK,2023/12/01 11:24:19,OK,2023/12/01 11:25:30,OK
ELV036257-4023197.TXT,0221123-0068.txt,2023-12-01,2023/12/01 11:07:53,01,AB12221-603-0H-ELV036257-4023197,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/01 11:08:36,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/01 11:15:14,OK,2023/12/01 11:19:37,OK,2023/12/01 11:19:59,OK,2023/12/01 11:37:42,OK,2023/12/01 12:23:43,OK
ELV036257-4023173.TXT,0221123-0069.txt,2023-12-01,2023/12/01 11:14:36,02,AB12221-603-0H-ELV036257-4023173,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/01 11:15:18,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/01 11:20:47,OK,2023/12/01 11:25:14,OK,2023/12/01 11:25:36,OK,2023/12/01 12:23:43,OK,2023/12/01 12:26:06,OK
ELV036257-4023161.TXT,0221123-0071.txt,2023-12-01,2023/12/01 11:29:35,07,AB12221-603-0H-ELV036257-4023161,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/01 11:30:16,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/01 11:38:11,OK,2023/12/01 11:42:33,OK,2023/12/01 11:42:55,OK,2023/12/01 12:42:16,OK,2023/12/01 12:43:06,OK
ELV036257-4023166.TXT,0221123-0073.txt,2023-12-01,2023/12/01 12:32:00,04,AB12221-603-0H-ELV036257-4023166,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/01 12:32:49,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/01 12:37:43,OK,2023/12/01 12:42:05,OK,2023/12/01 12:42:27,OK,2023/12/01 12:59:52,OK,2023/12/01 13:02:26,OK
ELV036257-4023160.TXT,0221123-0074.txt,2023-12-01,2023/12/01 12:28:35,02,AB12221-603-0H-ELV036257-4023160,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/01 12:29:17,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/01 12:32:56,OK,2023/12/01 12:37:07,OK,2023/12/01 12:37:30,OK,2023/12/01 13:02:26,OK,2023/12/01 13:03:49,OK
ELV036257-4023196.TXT,0221123-0075.txt,2023-12-01,2023/12/01 12:37:04,06,AB12221-603-0H-ELV036257-4023196,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/01 12:37:46,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/01 12:42:21,OK,2023/12/01 12:46:50,OK,2023/12/01 12:47:13,OK,2023/12/01 13:06:43,OK,2023/12/01 13:07:24,OK
ELV036263-4023002.TXT,0221123-0076.txt,2023-12-01,2023/12/01 12:41:49,03,AB12221-603-0H-ELV036263-4023002,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/01 12:42:31,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/01 12:46:48,OK,2023/12/01 12:51:16,OK,2023/12/01 12:51:39,OK,2023/12/01 13:12:28,OK,2023/12/01 13:15:48,OK
ELV036263-4023001.TXT,0221123-0077.txt,2023-12-01,2023/12/01 12:46:16,07,AB12221-603-0H-ELV036263-4023001,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/01 12:46:58,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/01 12:54:25,OK,2023/12/01 12:58:44,OK,2023/12/01 12:59:07,OK,2023/12/01 13:15:48,OK,2023/12/01 13:19:54,OK
ELV036274-4223001.TXT,0221123-0078.txt,2023-12-01,2023/12/01 13:01:42,04,AB12221-603-0H-ELV036274-4223001,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/01 13:02:24,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/01 13:06:42,OK,2023/12/01 13:09:36,OK,2023/12/01 13:10:03,OK,2023/12/01 13:22:50,OK,2023/12/01 13:23:29,OK
ELV036274-4223005.TXT,0221123-0080.txt,2023-12-04,2023/12/04 08:36:38,03,AB12221-603-0H-ELV036274-4223005,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/04 08:37:20,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/04 08:40:45,OK,2023/12/04 08:42:22,OK,2023/12/04 08:42:43,OK,2023/12/04 08:56:56,OK,2023/12/04 08:57:30,OK
ELV036274-4223006.TXT,0221123-0084.txt,2023-12-05,2023/12/05 07:38:38,07,AB12221-603-0H-ELV036274-4223006,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 07:39:57,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 07:43:29,OK,2023/12/05 07:46:00,OK,2023/12/05 07:47:52,OK,2023/12/05 08:31:05,OK,2023/12/05 08:31:55,OK
ELV036274-4223007.TXT,0221123-0085.txt,2023-12-05,2023/12/05 08:24:45,02,AB12221-603-0H-ELV036274-4223007,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 08:27:43,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 08:32:01,OK,2023/12/05 08:35:56,OK,2023/12/05 08:36:18,OK,2023/12/05 08:50:14,OK,2023/12/05 08:52:12,OK
ELV036274-4223009.TXT,0221123-0086.txt,2023-12-05,2023/12/05 08:30:55,07,AB12221-603-0H-ELV036274-4223009,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 08:31:38,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 08:36:23,OK,2023/12/05 08:39:28,OK,2023/12/05 08:39:51,OK,2023/12/05 08:52:12,OK,2023/12/05 08:55:06,OK
ELV036274-4223003.TXT,0221123-0087.txt,2023-12-05,2023/12/05 08:33:32,01,AB12221-603-0H-ELV036274-4223003,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 08:35:09,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 08:39:40,OK,2023/12/05 08:42:59,OK,2023/12/05 08:43:22,OK,2023/12/05 08:58:58,OK,2023/12/05 09:01:40,OK
ELV036257-4023140.TXT,0221123-0088.txt,2023-12-05,2023/12/05 08:40:46,04,AB12221-603-0H-ELV036257-4023140,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 08:42:13,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 08:48:00,OK,2023/12/05 08:52:22,OK,2023/12/05 08:52:45,OK,2023/12/05 09:10:18,OK,2023/12/05 09:12:56,OK
ELV036257-4023142.TXT,0221123-0089.txt,2023-12-05,2023/12/05 08:47:21,06,AB12221-603-0H-ELV036257-4023142,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 08:48:03,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 08:52:09,OK,2023/12/05 08:55:54,OK,2023/12/05 08:56:17,OK,2023/12/05 09:12:56,OK,2023/12/05 09:15:01,OK
ELV036257-4023139.TXT,0221123-0090.txt,2023-12-05,2023/12/05 08:50:37,05,AB12221-603-0H-ELV036257-4023139,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 08:51:35,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 08:56:30,OK,2023/12/05 09:00:58,OK,2023/12/05 09:01:20,OK,2023/12/05 09:17:40,OK,2023/12/05 09:20:03,OK
ELV036274-4223096.TXT,0221123-0091.txt,2023-12-05,2023/12/05 08:55:57,07,AB12221-603-0H-ELV036274-4223096,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 08:56:39,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 09:01:46,OK,2023/12/05 09:06:16,OK,2023/12/05 09:06:38,OK,2023/12/05 09:20:03,OK,2023/12/05 09:22:15,OK
ELV036274-4223095.TXT,0221123-0092.txt,2023-12-05,2023/12/05 09:01:15,03,AB12221-603-0H-ELV036274-4223095,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 09:01:57,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 09:06:11,OK,2023/12/05 09:10:19,OK,2023/12/05 09:10:42,OK,2023/12/05 09:26:38,OK,2023/12/05 09:30:27,OK
ELV036274-4223094.TXT,0221123-0093.txt,2023-12-05,2023/12/05 09:05:19,01,AB12221-603-0H-ELV036274-4223094,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 09:06:01,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 09:10:53,OK,2023/12/05 09:15:28,OK,2023/12/05 09:15:51,OK,2023/12/05 09:30:27,OK,2023/12/05 09:31:43,OK
ELV036274-4223102.TXT,0221123-0094.txt,2023-12-05,2023/12/05 09:15:41,06,AB12221-603-0H-ELV036274-4223102,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 09:16:23,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 09:21:03,OK,2023/12/05 09:25:23,OK,2023/12/05 09:25:46,OK,2023/12/05 09:37:49,OK,2023/12/05 09:38:19,OK
ELV036274-4223104.TXT,0221123-0095.txt,2023-12-05,2023/12/05 09:20:23,07,AB12221-603-0H-ELV036274-4223104,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 09:21:04,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 09:24:34,OK,2023/12/05 09:28:59,OK,2023/12/05 09:29:21,OK,2023/12/05 09:42:48,OK,2023/12/05 09:43:21,OK
ELV036274-4223099.TXT,0221123-0096.txt,2023-12-05,2023/12/05 09:23:58,05,AB12221-603-0H-ELV036274-4223099,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 09:24:40,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 09:28:50,OK,2023/12/05 09:33:09,OK,2023/12/05 09:33:32,OK,2023/12/05 09:48:02,OK,2023/12/05 09:48:39,OK
ELV036274-4223100.TXT,0221123-0097.txt,2023-12-05,2023/12/05 09:28:08,03,AB12221-603-0H-ELV036274-4223100,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 09:28:50,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 09:34:13,OK,2023/12/05 09:37:32,OK,2023/12/05 09:37:54,OK,2023/12/05 10:08:27,OK,2023/12/05 10:11:08,OK
ELV036274-4223017.TXT,0221123-0098.txt,2023-12-05,2023/12/05 09:38:30,06,AB12221-603-0H-ELV036274-4223017,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 09:39:12,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 09:43:36,OK,2023/12/05 09:47:51,OK,2023/12/05 09:48:14,OK,2023/12/05 10:17:10,OK,2023/12/05 10:19:05,OK
ELV036274-4223101.TXT,0221123-0099.txt,2023-12-05,2023/12/05 09:46:15,07,AB12221-603-0H-ELV036274-4223101,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 09:47:04,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 10:06:37,OK,2023/12/05 10:11:10,OK,2023/12/05 10:11:33,OK,2023/12/05 10:26:12,OK,2023/12/05 10:27:29,OK
ELV036274-4223019.TXT,0221123-0100.txt,2023-12-05,2023/12/05 10:06:09,02,AB12221-603-0H-ELV036274-4223019,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 10:06:51,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 10:10:19,OK,2023/12/05 10:14:42,OK,2023/12/05 10:15:05,OK,2023/12/05 10:30:43,OK,2023/12/05 10:31:42,OK
ELV036274-4223018.TXT,0221123-0101.txt,2023-12-05,2023/12/05 10:09:41,03,AB12221-603-0H-ELV036274-4223018,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 10:10:23,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 10:13:49,OK,2023/12/05 10:18:20,OK,2023/12/05 10:18:43,OK,2023/12/05 10:34:42,OK,2023/12/05 10:38:16,OK
ELV036274-4223020.TXT,0221123-0102.txt,2023-12-05,2023/12/05 10:13:20,01,AB12221-603-0H-ELV036274-4223020,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 10:14:01,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 10:17:31,OK,2023/12/05 10:22:03,OK,2023/12/05 10:22:26,OK,2023/12/05 10:38:16,OK,2023/12/05 10:40:32,OK
ELV036274-4223025.TXT,0221123-0103.txt,2023-12-05,2023/12/05 10:21:21,06,AB12221-603-0H-ELV036274-4223025,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 10:22:03,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 10:25:30,OK,2023/12/05 10:29:54,OK,2023/12/05 10:30:16,OK,2023/12/05 10:47:04,OK,2023/12/05 10:48:19,OK
ELV036274-4223013.TXT,0221123-0104.txt,2023-12-05,2023/12/05 10:34:22,04,AB12221-603-0H-ELV036274-4223013,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 10:35:05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 10:39:06,OK,2023/12/05 10:43:39,OK,2023/12/05 10:44:02,OK,2023/12/05 11:07:56,OK,2023/12/05 11:08:42,OK
ELV036274-4223015.TXT,0221123-0105.txt,2023-12-05,2023/12/05 10:45:14,0X,AB12221-603-0H-ELV036274-4223015,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 10:46:17,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 10:52:10,OK,2023/12/05 10:59:04,OK,2023/12/05 10:59:26,OK,2023/12/05 11:18:23,OK,2023/12/05 11:20:55,OK
ELV036274-4223008.TXT,0221123-0106.txt,2023-12-05,2023/12/05 10:51:41,02,AB12221-603-0H-ELV036274-4223008,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 10:54:45,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 10:58:23,OK,2023/12/05 11:01:16,OK,2023/12/05 11:02:27,OK,2023/12/05 11:20:55,OK,2023/12/05 11:21:43,OK
ELV036274-4223092.TXT,0221123-0107.txt,2023-12-05,2023/12/05 11:01:02,01,AB12221-603-0H-ELV036274-4223092,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 11:01:44,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 11:07:00,OK,2023/12/05 11:12:53,OK,2023/12/05 11:13:16,OK,2023/12/05 11:27:43,OK,2023/12/05 11:28:15,OK
ELV036274-4223010.TXT,0221123-0108.txt,2023-12-05,2023/12/05 11:03:38,06,AB12221-603-0H-ELV036274-4223010,PAB12221-101-6A,H202310230029,PAB12221-102-6A,H202310300038,PAB12221-103-6A,H202311133024,PAB12221-201-5A,H0003715581,PAB12221-202-6A,H0003714866,PAB12221-203-7A,H0003718808,PAB12221-311-6A,H0002023112,N/O,N/O,2023/12/05 11:05:09,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2023/12/05 11:09:17,OK,2023/12/05 11:14:56,OK,2023/12/05 11:16:18,OK,2023/12/05 11:34:29,OK,2023/12/05 11:35:24,OK
